RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement
116045,2021-22,Aljaz Kunc,PF,SF,Iowa State,Big 12,22.0,13.0,9.33,4,"Jul 30, 1999",22.92,80,222,,35,10,785,15.0,.581,.544,.642,.453,203,5.0,17.8,11.2,8.8,2.2,3.2,10.0,13.3,1.5,1.8,3.2,.165,2.3,4.3,6.7,1.8,120.8,92.5,0.115,0.52,3.2,7.5,.419,1.3,2.7,.472,1.9,4.8,.389,2.4,3.4,.716,7.3,1.8,1.5,1.0,1.0,4.2,10.6,4.7,11.2,1.9,4.0,2.8,7.2,3.6,5.1,10.8,2.7,2.2,1.5,1.5,6.2,15.8,0,16.9,72.0,50.0,18.9,25.0,42.9,64.2,94.6,,,,,,,,,,,,,,,,,,,,,,,,,2017,U18 Euro Championship A,4,04:05,1.8,0.8,1.2,.600,0.2,0.2,1.000,0.0,0.0,.000,0.2,0.3,0.0,0.0,0.0,0.0,14th
132249,2021-22,George Conditt IV,PF,,Iowa State,Big 12,22.0,13.0,9.33,4,"Aug 22, 2000",21.85,82,245,327,35,26,646,16.6,.681,.663,.000,.622,200,9.7,13.6,11.6,20.7,1.5,5.9,29.4,14.5,1.2,1.3,2.6,.158,0.4,4.9,5.3,1.26,114.1,94.1,0.155,-1.33,4.0,6.1,.663,4.0,6.1,.663,0.0,0.0,,2.7,3.8,.705,7.6,4.1,1.0,1.9,3.3,6.4,10.7,6.0,9.0,6.0,9.0,0.0,0.0,4.0,5.6,11.2,6.2,1.5,2.8,4.9,9.5,15.9,26,72.4,77.5,78.2,27.6,37.0,30.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2018,U18 Americas Championship,6,24:06,11.8,5.0,8.2,.612,0.5,1.2,.429,1.3,1.7,.800,6.7,1.0,0.8,3.3,1.8,3.3,4th
118675,2021-22,Tristan Enaruna,PF,,Iowa State,Big 12,22.0,11.0,9.33,3,"Jun 26, 2001",21.01,80,220,64,33,26,476,15.4,.580,.559,.091,.236,132,8.5,16.5,12.4,4.4,2.0,3.7,18.1,16.3,0.5,1.0,1.5,.130,1.0,2.9,3.9,0.37,104.3,93.3,0.087,-4.35,5.0,9.2,.545,4.8,8.4,.570,0.3,0.8,.300,1.6,2.2,.731,8.1,0.8,1.3,1.2,2.3,2.4,11.9,7.5,13.8,7.1,12.5,0.4,1.3,2.4,3.3,12.0,1.3,2.0,1.8,3.4,3.5,17.8,7,49.1,74.1,52.5,41.8,37.0,52.9,9.1,66.7,,,,,,,,,,,,,,,,,,,,,,,,,2019,U18 Euro Championship A,15,29:09,16.0,6.1,16.3,.377,0.8,4.5,.179,2.9,5.5,.537,7.3,1.7,1.1,1.0,2.2,1.1,15th
148681,2021-22,Tre Jackson,SG,PG,Iowa State,Big 12,18.0,10.0,9.33,3,"May 3, 2001",21.16,72,185,210,28,0,358,9.9,.537,.532,.737,.021,92,1.3,8.5,4.8,11.3,3.3,0.7,19.3,17.3,0.1,0.7,0.8,.092,-0.8,3.8,3.0,0.87,93.5,94.6,0.085,-2.76,4.2,10.6,.400,1.5,2.8,.520,2.8,7.8,.357,0.2,0.2,1.000,3.1,2.2,2.2,0.2,2.6,4.0,11.5,6.3,15.8,2.2,4.2,4.2,11.6,0.3,0.3,4.7,3.3,3.3,0.3,3.8,6.0,17.1,0,11.6,72.7,12.5,14.7,35.7,20.0,73.7,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134478,2021-22,Robert Jones,PF,,Iowa State,Big 12,21.0,13.0,9.33,3,"Jul 3, 2001",20.99,82,240,259,34,9,412,11.7,.469,.500,.000,.420,111,9.8,15.1,12.4,13.7,1.9,4.6,19.8,16.6,0.1,0.9,1.0,.096,-1.7,4.2,2.4,1.08,93.1,93.3,0.088,-1.82,4.3,8.5,.500,4.3,8.5,.500,0.0,0.0,,1.1,3.6,.297,8.1,2.7,1.3,1.5,2.5,5.8,9.6,6.4,12.7,6.4,12.7,0.0,0.0,1.6,5.3,12.0,4.0,1.9,2.2,3.8,8.7,14.3,8,81.8,52.8,84.2,18.2,37.5,50.0,0.0,0,2018-19,D1 Minnesota,Gold Gauntlet 17U,1,0,13.0,2.00,1.00,2.00,.500,0.00,0.00,.000,0.00,0.00,.000,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,
131937,2021-22,Jaden Walker,PG,,Iowa State,Big 12,7.0,8.0,9.33,2,"Mar 20, 2002",20.28,77,196,322,14,0,115,12.2,.522,.521,.125,.583,35,8.3,6.6,7.5,15.7,4.7,1.1,28.1,19.3,0.0,0.3,0.3,.089,-2.2,4.2,2.0,0.75,89.5,92.0,0.058,-5.42,4.2,8.3,.500,3.8,7.3,.524,0.3,1.0,.333,2.4,4.9,.500,4.9,3.1,3.1,0.3,4.2,4.9,11.1,6.2,12.4,5.7,10.9,0.5,1.6,3.6,7.2,7.2,4.7,4.7,0.5,6.2,7.2,16.6,2,66.7,68.8,18.2,20.8,0.0,0,12.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142513,2021-22,Carter Boothe,SG,PG,Iowa State,Big 12,4.0,1.0,9.33,4,"Apr 3, 2000",22.24,73,199,,6,0,9,18.9,.513,.000,1.000,2.000,2,0.0,0.0,0.0,18.5,6.6,0.0,0.0,11.3,0.0,0.0,0.0,.206,0.3,8.0,8.3,1,142.1,91.1,0.007,10.05,0.0,4.4,.000,0.0,0.0,,0.0,4.4,.000,8.9,8.9,1.000,0.0,4.4,4.4,0.0,0.0,0.0,8.9,0.0,6.6,0.0,0.0,0.0,6.6,13.2,13.2,0.0,6.6,6.6,0.0,0.0,0.0,13.2,0,0.0,0,0,0.0,0,0,100.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105343,2021-22,Blake Hinson,SG,,Iowa State,SEC,,,6.90,3,"Dec 26, 1999",22.51,79,255,144,28,27,872,10.3,.516,.488,.576,.261,272,4.6,12.8,8.7,9.2,1.1,1.2,18.4,19.9,0.5,0.9,1.4,.063,-0.2,0.2,0.0,0.63,94.4,103.3,,,4.4,11.2,.396,2.4,4.8,.500,2.1,6.5,.319,2.1,2.9,.703,5.9,1.8,0.7,0.4,2.8,4.1,13.0,6.5,16.3,3.5,6.9,3.0,9.4,3.0,4.3,8.6,2.6,1.1,0.6,4.1,5.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130970,2021-22,Ochai Agbaji,SF,SG,Kansas,Big 12,33.0,6.0,11.30,4,"Apr 20, 2000",22.19,77,215,132,39,39,1367,20.8,.595,.570,.466,.280,631,2.8,12.9,8.2,8.7,1.5,1.7,11.5,25.3,4.0,2.2,6.2,.181,6.9,2.2,9.0,0.78,116.3,99.0,0.287,-2.8,7.5,15.9,.475,4.5,8.5,.534,3.0,7.4,.407,3.3,4.4,.743,5.8,1.8,1.1,0.6,2.3,1.9,21.4,10.9,22.9,6.5,12.2,4.3,10.7,4.8,6.4,8.3,2.6,1.5,0.9,3.4,2.7,30.8,37,32.4,71.5,50.4,21.8,26.7,32.3,45.8,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143286,2021-22,Christian Braun,SG,SF,Kansas,Big 12,34.0,6.0,11.30,3,"Apr 17, 2001",21.2,78,210,130,40,39,1374,19.6,.585,.556,.316,.323,551,4.9,16.0,10.8,14.5,1.6,2.5,14.4,20.4,3.5,2.5,6.0,.174,5.6,3.3,9.0,1.37,116.5,96.9,0.278,-0.5,6.0,12.2,.495,4.5,8.3,.545,1.5,3.8,.386,2.9,3.9,.733,7.6,3.2,1.1,1.0,2.4,2.1,16.4,8.7,17.5,6.5,12.0,2.1,5.5,4.1,5.7,10.9,4.6,1.6,1.4,3.4,3.1,23.6,27,51.2,61.2,45.3,16.9,34.8,12.5,31.9,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104411,2021-22,David McCormack,C,PF,Kansas,Big 12,34.0,6.0,11.30,4,"Jul 2, 1999",23.0,82,250,36,40,37,874,24.6,.569,.508,.007,.556,442,17.1,19.1,18.2,7.7,1.6,3.9,14.8,24.9,2.8,1.8,4.6,.210,4.7,2.1,6.7,0.55,116.5,94.5,0.163,-4.62,6.9,13.5,.508,6.9,13.4,.512,0.0,0.1,.000,5.7,7.5,.756,12.8,1.6,1.1,1.5,3.0,4.0,19.4,9.9,19.4,9.9,19.3,0.0,0.1,8.2,10.8,18.4,2.4,1.6,2.2,4.3,5.8,27.9,32,49.3,60.4,59.8,50.0,42.5,29.0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,2017,adidas Nations,8,25:15,9.4,3.6,8.2,.439,0.0,0.1,.000,2.1,4.1,.515,4.2,0.5,0.1,0.3,1.5,3.9,6th
117480,2021-22,Jalen Wilson,PF,SF,Kansas,Big 12,31.0,6.0,11.30,2,"Nov 4, 2000",21.65,80,225,53,37,27,1086,18.4,.544,.508,.353,.356,408,6.6,21.3,14.4,10.8,1.7,1.4,11.3,19.5,2.5,2.2,4.7,.172,4.5,3.5,7.9,1.4,115.3,94.8,0.207,-0.3,5.5,11.9,.461,4.4,7.7,.569,1.1,4.2,.263,3.1,4.2,.722,10.1,2.5,1.2,0.6,1.8,3.0,15.1,7.9,17.1,6.3,11.1,1.6,6.0,4.4,6.1,14.6,3.6,1.7,0.8,2.5,4.3,21.8,1,45.7,61.8,34.8,19.7,43.5,48.1,34.6,96.3,2018-19,Team YGC36,Gold Gauntlet 17U,4,4,28.8,22.75,7.75,18.25,.425,2.25,7.75,.290,5.00,5.50,.909,3.00,4.00,7.00,2.75,0.50,0.00,2.25,1.50,2017,adidas Nations,5,16:48,5.8,1.4,4.0,.350,0.2,1.4,.143,2.8,4.2,.667,3.8,0.4,0.4,0.2,0.6,1.2,7th
88819,2021-22,Remy Martin,PG,SG,Kansas,Big 12,25.0,5.0,11.30,4,"Jun 16, 1998",24.04,72,175,84,30,13,634,17.8,.568,.535,.382,.307,259,1.9,13.7,8.2,21.3,1.7,0.6,14.9,21.0,1.6,1.0,2.6,.163,3.9,2.9,6.9,1.9,114.6,98.7,0.197,1.67,5.8,12.6,.462,4.0,7.8,.512,1.8,4.8,.382,2.9,3.8,.754,5.7,4.8,1.2,0.3,2.5,2.8,16.3,8.4,18.1,5.7,11.2,2.6,6.9,4.2,5.5,8.3,6.9,1.7,0.4,3.6,4.1,23.5,1,26.0,56.9,6.9,35.7,47.1,9.1,38.3,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134162,2021-22,Dajuan Harris,SG,PG,Kansas,Big 12,34.0,6.0,11.30,2,,,73,170,94,40,39,1158,11.1,.494,.476,.301,.117,281,1.6,3.6,2.7,22.7,2.9,1.1,21.3,11.9,1.2,1.7,3.0,.102,1.2,3.8,5.0,2.81,107.0,100.3,0.222,4.4,3.0,7.1,.427,2.3,5.0,.472,0.7,2.1,.323,0.7,0.8,.792,1.9,5.7,2.0,0.4,2.0,2.7,7.4,4.4,10.2,3.4,7.2,1.0,3.1,0.9,1.2,2.7,8.2,2.9,0.6,2.9,3.9,10.7,3,39.4,57.5,34.8,30.5,33.9,4.8,30.0,90.0,2018-19,MoKan Elite,Nike 17U,10,3,12.6,5.60,2.20,4.10,.537,0.40,0.60,.667,0.80,1.60,.500,0.00,2.40,2.40,5.90,1.60,0.20,1.90,1.80,,,,,,,,,,,,,,,,,,,,,
85637,2021-22,Mitch Lightfoot,PF,C,Kansas,Big 12,34.0,6.0,11.30,4,"Jul 14, 1997",24.96,80,225,116,40,3,488,19.3,.648,.665,.017,.364,172,10.4,15.4,13.1,5.6,1.2,7.2,17.9,17.6,1.1,1.0,2.1,.168,1.1,4.1,5.2,0.48,116.4,95.1,0.083,-4.24,6.6,9.9,.661,6.5,9.8,.664,0.1,0.2,.500,1.9,3.6,.523,9.2,1.2,0.8,2.8,2.5,7.2,15.1,9.4,14.3,9.3,14.0,0.1,0.2,2.7,5.2,13.2,1.8,1.2,4.0,3.7,10.4,21.7,15,47.1,77.2,79.5,51.2,56.5,48.6,1.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54834,2021-22,Jalen Coleman-Lands,SG,,Kansas,Big 12,33.0,6.0,11.30,4,"Jul 15, 1996",25.96,76,190,,39,1,320,15.6,.617,.606,.615,.147,123,4.2,6.0,5.2,7.4,1.3,1.3,14.6,21.2,0.7,0.4,1.1,.142,4.3,1.5,5.7,0.65,114.3,102.6,0.057,-3.47,6.4,13.6,.468,2.6,5.3,.500,3.8,8.4,.448,1.5,2.0,.750,3.6,1.6,0.9,0.5,2.5,4.4,18.0,9.2,19.6,3.8,7.6,5.4,12.0,2.2,2.9,5.2,2.3,1.3,0.7,3.6,6.3,25.9,0,10.7,63.6,42.9,30.1,45.2,21.4,59.2,72.4,,,,,,,,,,,,,,,,,,,,,,,,,2014,NIKE Global Challenge,7,18:51,7.6,2.4,8.0,.304,0.7,3.7,.192,2.0,2.6,.778,3.3,2.0,0.6,0.1,2.3,2.1,Silver
131423,2021-22,Joseph Yesufu,SG,PG,Kansas,Big 12,28.0,6.0,11.30,3,"Sep 17, 2000",21.78,72,180,,34,0,316,7.4,.425,.406,.525,.125,83,2.3,7.8,5.2,17.3,2.0,0.0,17.5,16.2,0.1,0.5,0.5,.068,-1.7,2.2,0.5,1.89,93.6,100.9,0.062,1.46,3.4,10.1,.338,2.0,4.8,.421,1.4,5.3,.262,0.9,1.3,.700,3.7,4.3,1.4,0.0,2.3,4.2,9.1,4.9,14.6,2.9,6.9,2.0,7.6,1.3,1.8,5.3,6.2,2.0,0.0,3.3,6.0,13.1,1,28.2,45.5,30.0,20.5,37.5,16.7,51.3,100.0,2018-19,Mean Streets Express,Nike 17U,9,5,0.0,5.00,1.67,4.00,.417,0.33,1.33,.250,1.33,1.33,1.000,0.00,3.00,3.00,2.89,0.67,0.33,1.11,2.56,,,,,,,,,,,,,,,,,,,,,
147092,2021-22,Zach Clemence,PF,SF,Kansas,Big 12,20.0,4.0,11.30,1,,,82,225,50,24,0,118,24.2,.465,.450,.550,.725,58,17.5,24.5,21.2,14.6,3.9,6.1,10.0,25.2,0.3,0.3,0.6,.217,4.0,4.6,8.7,1.67,110.4,85.6,0.035,0.57,5.1,13.6,.375,3.1,6.1,.500,2.0,7.5,.273,4.7,9.8,.483,14.9,3.4,2.7,2.4,2.0,7.1,16.9,7.3,19.5,4.4,8.8,2.9,10.7,6.8,14.1,21.5,4.9,3.9,3.4,2.9,10.2,24.4,0,32.5,61.5,75.0,12.5,20.0,100.0,55.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135619,2021-22,KJ Adams Jr,PF,,Kansas,Big 12,30.0,6.0,11.30,1,,,79,225,75,37,1,178,13.6,.551,.520,.040,.800,49,13.6,6.0,9.6,8.8,0.6,4.6,16.9,11.6,0.4,0.2,0.6,.133,2.6,2.7,5.3,1.43,121.7,102.1,0.022,-0.19,2.9,5.6,.520,2.9,5.4,.542,0.0,0.2,.000,2.7,4.5,.600,6.7,2.2,0.4,1.8,1.6,4.5,8.5,4.2,8.1,4.2,7.8,0.0,0.3,3.9,6.5,9.7,3.2,0.6,2.6,2.3,6.5,12.3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151478,2021-22,Bobby Pettiford,SG,PG,Kansas,Big 12,11.0,3.0,11.30,1,,,73,190,96,14,0,112,7.2,.562,.533,.200,.267,22,0.0,12.4,6.6,16.8,1.5,0.0,37.2,12.0,0.0,0.2,0.2,.054,-2.5,2.4,-0.1,1.2,87.7,100.1,0.047,-1.75,2.9,5.4,.533,2.9,4.3,.667,0.0,1.1,.000,1.1,1.4,.750,4.6,4.3,1.1,0.0,3.6,1.8,6.8,4.1,7.7,4.1,6.2,0.0,1.5,1.5,2.1,6.7,6.2,1.5,0.0,5.1,2.6,9.8,0,53.3,87.5,28.6,26.7,25.0,0.0,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121472,2021-22,Chris Teahan,SG,PG,Kansas,Big 12,16.0,0.0,11.30,4,,,76,195,,16,1,32,4.9,.458,.458,.833,.000,9,0.0,10.1,5.3,5.4,0.0,0.0,14.3,21.8,0.0,0.0,0.0,.032,-1.9,-0.7,-2.6,0.5,87.2,104.6,0.01,-4.33,5.0,15.0,.333,1.3,2.5,.500,3.8,12.5,.300,0.0,0.0,,3.8,1.3,0.0,0.0,2.5,2.5,13.8,7.2,21.6,1.8,3.6,5.4,18.0,0.0,0.0,5.4,1.8,0.0,0.0,3.6,3.6,19.8,0,8.3,100.0,100.0,8.3,0.0,0,83.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136848,2021-22,Michael Jankovich,PF,SF,Kansas,Big 12,10.0,0.0,11.30,3,,,77,190,,10,0,18,5.9,.429,.429,1.000,.000,5,6.7,6.0,6.3,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,.085,-1.9,-0.6,-2.5,0,104.9,105.9,0.006,0.0,4.4,15.6,.286,0.0,0.0,,4.4,15.6,.286,0.0,0.0,,4.4,0.0,0.0,0.0,0.0,6.7,13.3,6.4,22.4,0.0,0.0,6.4,22.4,0.0,0.0,6.4,0.0,0.0,0.0,0.0,9.6,19.2,0,0.0,0,0,0.0,0,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121795,2021-22,Cam Martin,PF,SF,Kansas,OVC,,,-4.87,RS-Sr.,,,81,230,,28,0,273,17.4,.603,.588,.351,.608,111,7.3,22.9,15.3,14.1,0.6,1.8,18.0,21.5,0.6,0.5,1.1,.163,-0.2,0.8,0.6,0.95,112.4,96.8,,,5.6,10.8,.514,4.0,7.0,.563,1.6,3.8,.423,4.1,6.6,.622,10.7,2.9,0.4,0.6,3.1,7.0,16.8,8.2,16.0,5.8,10.4,2.4,5.6,6.0,9.7,15.7,4.3,0.6,0.9,4.5,10.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135493,2021-22,Nijel Pack,PG,SG,Kansas State,Big 12,13,16,9.06,2,"May 22, 2001",21.11,72,180,123,29,28,960,22.7,.603,.578,.566,.184,451,2.6,10.9,6.7,16.3,2.4,0.4,9.3,25.2,3.1,1.3,4.4,.184,8.6,2.0,10.6,1.51,118.6,101.9,0.342,0.04,7.3,16.0,.455,3.3,7.0,.479,4.0,9.1,.436,2.5,3.0,.845,4.6,2.7,1.6,0.1,1.8,2.0,21.0,10.8,23.8,4.9,10.3,5.9,13.5,3.7,4.4,6.8,4.0,2.4,0.2,2.7,3.0,31.2,1,14.5,57.1,18.8,28.8,43.2,20.8,56.6,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118832,2021-22,Mark Smith,PG,,Kansas State,Big 12,14,17,9.06,4,"Aug 16, 1999",22.87,77,220,79,31,31,984,18.4,.553,.514,.355,.429,388,6.3,24.9,15.4,11.8,2.0,0.1,14.0,22.1,1.9,1.7,3.6,.148,3.4,1.7,5.2,0.93,108.6,97.4,0.25,-2.28,5.4,12.0,.449,3.9,7.8,.497,1.5,4.3,.362,3.7,5.2,.709,10.6,2.2,1.3,0.0,2.4,3.4,16.0,8.0,17.8,5.7,11.5,2.3,6.3,5.4,7.7,15.7,3.3,2.0,0.1,3.5,5.0,23.7,3,45.9,58.8,26.2,18.6,27.3,20.0,35.5,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108203,2021-22,Markquis Nowell,PG,,Kansas State,Big 12,14,13,9.06,4,"Dec 25, 1999",22.52,68,155,226,27,21,821,18.7,.509,.460,.483,.283,369,1.5,11.9,6.6,35.9,4.3,0.1,17.3,25.4,1.3,1.5,2.8,.136,2.8,3.4,6.3,1.97,102.9,97.3,0.377,2.67,5.5,14.1,.386,3.4,7.3,.460,2.1,6.8,.307,3.3,4.0,.829,4.5,6.6,2.9,0.0,3.4,3.2,16.3,8.1,20.9,5.0,10.8,3.1,10.1,4.9,5.9,6.7,9.8,4.3,0.1,5.0,4.8,24.2,0,38.6,51.8,15.5,13.1,28.9,18.2,48.3,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121473,2021-22,Mike McGuirl,SG,PG,Kansas State,Big 12,13,15,9.06,4,"Dec 4, 1998",23.57,74,195,,28,17,780,11.0,.477,.460,.471,.195,225,3.1,11.4,7.2,14.8,2.5,0.3,14.8,18.1,0.4,1.1,1.5,.076,0.1,2.3,2.3,1.43,96.1,101.3,0.204,-0.26,4.2,10.8,.386,2.6,5.7,.450,1.6,5.1,.313,1.3,2.1,.634,4.9,2.9,1.7,0.1,2.1,3.5,11.2,6.2,16.0,3.8,8.4,2.4,7.5,2.0,3.1,7.3,4.3,2.5,0.2,3.0,5.2,16.7,3,32.9,50.7,25.7,20.0,35.7,20.0,47.1,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132442,2021-22,Ismael Massoud,SF,,Kansas State,Big 12,14,17,9.06,3,"May 6, 2000",22.15,81,200,148,31,18,753,9.9,.498,.456,.560,.207,189,2.6,11.0,6.7,2.6,1.8,1.8,10.2,16.4,0.5,1.0,1.4,.077,0.2,1.4,1.6,0.42,98.7,102.3,0.107,-2.34,3.7,10.3,.363,1.8,4.5,.400,1.9,5.7,.333,1.9,2.1,.875,4.6,0.5,1.2,0.6,1.3,3.2,11.2,5.5,15.2,2.7,6.7,2.8,8.5,2.8,3.2,6.9,0.8,1.8,0.9,1.9,4.7,16.6,7,23.3,51.1,73.9,20.7,27.5,72.7,56.0,86.1,2018-19,PSA Cardinals,Nike 17U,9,6,9.6,9.44,2.78,8.78,.316,1.67,4.89,.341,2.22,2.67,.833,0.00,4.89,4.89,0.56,0.56,0.22,2.00,1.11,,,,,,,,,,,,,,,,,,,,,
119962,2021-22,Selton Miguel,SG,SF,Kansas State,Big 12,11,15,9.06,2,"Oct 24, 2000",21.68,76,210,170,26,14,642,9.5,.441,.397,.212,.321,195,4.5,14.8,9.5,12.4,1.6,0.9,17.2,20.9,-0.2,0.9,0.7,.044,-1.2,0.9,-0.3,0.89,87.7,101.9,0.174,-2.87,4.3,11.5,.375,3.8,9.0,.421,0.5,2.4,.205,2.6,3.7,.695,6.5,2.4,1.1,0.3,2.7,2.8,11.7,6.4,17.0,5.6,13.4,0.7,3.6,3.8,5.5,9.7,3.6,1.6,0.5,4.1,4.2,17.3,4,49.5,50.5,26.1,29.3,27.8,13.3,21.2,62.5,2018-19,Team Breakdown,UAA 17U,4,2,23.0,7.25,2.75,6.50,.423,0.50,3.75,.133,1.25,2.25,.556,1.00,2.25,3.25,2.25,0.75,0.25,2.00,3.75,2018,U18 Africa Championship,14,18:23,8.6,2.8,8.8,.317,0.7,3.3,.217,2.4,3.1,.750,2.3,1.5,0.9,0.1,2.5,1.8,4th
109053,2021-22,Kaosi Ezeagu,C,,Kansas State,Big 12,12,13,9.06,3,"Nov 26, 1999",22.59,82,255,,25,12,316,16.0,.657,.685,.000,.981,101,10.2,15.0,12.6,2.6,1.1,3.1,19.4,16.3,0.7,0.4,1.1,.139,-1.1,1.6,0.5,0.21,116.3,101.3,0.067,-5.2,4.7,6.8,.685,4.7,6.8,.685,0.0,0.0,,3.8,6.7,.566,8.6,0.5,0.8,1.0,2.4,6.2,13.2,6.9,10.1,6.9,10.1,0.0,0.0,5.6,9.9,12.8,0.8,1.1,1.5,3.6,9.2,19.5,24,90.7,73.5,91.7,9.3,20.0,100.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2017,adidas Nations,5,09:00,1.6,0.8,1.4,.571,0.0,0.0,.000,0.0,0.2,.000,0.8,0.2,0.2,0.2,0.8,2.8,5th
126855,2021-22,Davion Bradford,C,,Kansas State,Big 12,13,16,9.06,2,"Aug 3, 2001",20.91,84,270,173,29,12,425,7.5,.524,.500,.000,.473,100,8.4,6.7,7.6,2.8,0.6,3.7,23.6,14.6,0.1,0.4,0.5,.049,-3.4,0.7,-2.7,0.21,93.3,105.5,0.062,-5.78,3.5,7.0,.500,3.5,7.0,.500,0.0,0.0,,2.0,3.3,.600,5.2,0.6,0.4,1.2,2.6,5.5,8.9,5.2,10.3,5.2,10.3,0.0,0.0,2.9,4.9,7.7,0.8,0.6,1.8,3.9,8.1,13.3,14,68.9,62.7,84.4,31.1,21.7,60.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148747,2021-22,Luke Kasubke,PF,SF,Kansas State,Big 12,14,16,9.06,2,"Jan 15, 2002",20.45,77,190,311,30,0,365,5.2,.435,.431,.615,.015,60,2.8,7.5,5.1,7.2,1.6,0.3,16.6,11.3,-0.1,0.4,0.3,.036,-2.4,1.7,-0.7,1.08,87.2,104.8,0.051,-1.01,2.5,7.1,.354,1.4,2.7,.520,1.1,4.4,.250,0.1,0.1,1.000,3.5,1.5,1.1,0.1,1.4,3.0,6.2,3.7,10.6,2.1,4.1,1.6,6.5,0.2,0.2,5.2,2.3,1.6,0.2,2.1,4.4,9.3,0,27.7,50.0,33.3,10.8,57.1,75.0,61.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
