RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,Harmonic STK%,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
132627,2020-21,Isaiah Jackson,PF,C,Connector,82,205.0,Kentucky,SEC,9.0,16.0,11.49,1.0,"Jan 10, 2002",19.47,30.0,25,18,519.0,25.3,58.7,54.0,0.015,0.657,208.0,11.2,23.3,17.3,7.4,2.1,12.7,3.6,17.5,15.9,20.5,0.26464,1.2,1.2,2.4,0.187,2.3,6.0,8.3,0.47,111.9,90.7,0.148,-5.11,3.604054054054054,5.7,10.6,54.0,5.7,10.4,54.8,0.0,0.2,0.0,0.0,0.0,4.9,6.9,70.0,12.7,1.4,1.5,5.0,2.9,5.8,16.3,8.2,15.1,8.2,14.9,0.0,0.2,6.9,9.9,18.2,2.0,2.1,7.2,4.2,8.3,23.2,23.0,27.6,8.9649216,0.0,4.9,60.6,67.5,46.4,38.0,34.6,44.4,1.5,0.0,45.0,2018-19,The Family,Nike 17U,10.0,3.0,4.0,6.2,2.5,5.1,0.49,0.5,1.0,0.5,0.7,1.0,0.7,0.0,5.3,5.3,0.6,0.3,2.3,0.4,2.6,,,,,,,,,,,,,,,,,,,,,,58.537,14.634,31.707,24.211,58.421,96.341,85.294,68.235,54.7,0.001829,58.691,0.001959655322092938,14.213,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jackson_Isaiah_ind22.jpg
76939,2016-17,Bam Adebayo,PF,C,Connector,82,242.6,Kentucky,SEC,32.0,6.0,10.49,1.0,"Jul 18, 1997",19.95,9.0,38,38,1145.0,22.0,62.4,59.9,0.0,0.831,488.0,11.1,17.3,14.2,4.7,1.2,4.9,1.9,13.9,12.8,18.5,0.23468,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0.5,123.7,95.8,0.178,-3.51,1.9278688524590162,5.9,9.9,59.9,5.9,9.9,59.9,0.0,0.0,,0.0,,5.4,8.2,65.3,10.6,1.1,0.9,2.0,2.2,3.5,17.3,8.0,13.3,8.0,13.3,0.0,0.0,7.2,11.1,14.3,1.5,1.2,2.7,3.0,4.7,23.2,99.0,54.84,10.1305932,0.1,2.46,63.7,76.2,71.0,36.3,31.1,65.6,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,9,24:13,16.6,6.8,10.6,.642,0.0,0.1,.000,3.0,4.8,.628,8.2,1.6,2.3,0.3,1.8,2.3,Gold,95.122,2.439,19.512,33.684,17.895,70.732,25.882,65.882,41.4,0.001621,55.939,0.0015915986702539915,13.92,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Adebayo_Bam_mia22.jpg
33381,2015-16,Domantas Sabonis,PF,C,Scorer,82,240.0,Gonzaga,WCC,28.0,8.0,4.23,2.0,"May 3, 1996",20.16,200.0,36,31,1149.0,29.3,65.4,61.8,0.036,0.499,616.0,11.7,28.3,20.7,11.3,1.1,2.7,1.6,16.0,8.3,25.5,0.56649,4.6,2.8,7.5,0.26,5.7,2.5,8.2,0.7,124.7,91.2,0.3,-4.47,1.5631578947368423,8.3,13.6,61.1,8.1,13.1,62.1,0.2,0.5,35.7,0.06647,0.07192746809939557,5.2,6.8,76.9,14.8,2.2,0.8,1.1,3.2,4.0,22.0,12.2,20.0,12.0,19.3,0.3,0.7,7.7,10.0,21.8,3.3,1.1,1.6,4.7,5.9,32.4,22.0,9.83,2.7656016900000004,0.0,5.63,57.3,71.9,50.9,39.1,47.7,47.9,3.6,100.0,51.5,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U20 Euro Championship A,35,27:56,13.8,5.7,10.8,.522,0.1,0.5,.294,2.3,4.3,.547,12.7,2.3,0.9,0.9,2.5,2.1,Silver,71.951,85.366,52.439,54.737,91.579,37.805,41.176,49.412,60.6,0.035069,62.67,0.028188562159672356,25.403,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Sabonis_Domantas_sac22.jpg
83900,2017-18,Raymond Spalding,PF,C,Energy,82,215.4,Louisville,ACC,22.0,14.0,9.07,3.0,"Mar 11, 1997",21.3,42.0,36,34,995.0,25.6,56.8,55.00000000000001,0.056,0.338,452.0,13.2,20.9,17.3,9.6,3.1,6.3,4.2,13.5,8.7,22.9,0.40253999999999995,2.4,2.4,4.8,0.193,4.1,4.1,8.2,0.75,114.4,92.8,0.236,-3.06,4.1553191489361705,7.4,13.5,54.3,7.2,12.8,56.00000000000001,0.2,0.8,26.3,0.07318,0.11176202762179391,2.9,4.6,64.0,12.5,1.8,2.2,2.5,2.5,4.3,17.8,10.5,19.4,10.3,18.3,0.3,1.1,4.2,6.6,18.0,2.6,3.1,3.6,3.5,6.2,25.6,44.0,24.82,5.1109344,0.0,3.99,52.8,69.1,61.0,41.5,39.3,50.9,5.6,80.0,57.8,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,adidas Nations Counselors,3,15:20,7.0,3.0,8.0,.375,0.0,1.0,.000,1.0,2.0,.500,1.3,1.0,1.3,0.3,1.7,3.0,-,48.78,42.683,46.341,64.211,58.421,58.537,78.824,55.294,56.599999999999994,0.017483,56.255,0.013552817767106902,19.869,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Spalding_Ray_dal_18.jpg
24156,2014-15,Rakeem Christmas,PF,C,Connector,81,242.6,Syracuse,ACC,18.0,13.0,7.68,4.0,"Dec 1, 1991",23.58,23.0,31,31,1064.0,26.5,59.1,55.2,0.003,0.519,498.0,10.2,19.6,14.9,10.5,1.7,8.5,2.8,14.5,12.9,25.8,0.34062,3.0,2.3,5.4,0.203,4.3,3.8,8.1,0.6,113.6,92.5,0.328,-4.34,2.8333333333333335,7.6,13.8,55.2,7.6,13.8,55.3,0.0,0.0,0.0,0.0,0.0,5.1,7.2,71.2,10.6,1.8,1.1,2.9,2.9,3.9,20.4,11.6,20.9,11.6,20.9,0.0,0.1,7.7,10.9,16.0,2.7,1.7,4.4,4.4,6.0,30.8,46.0,26.0,3.032744,0.0,2.44,48.2,70.1,75.8,51.5,41.8,58.2,0.3,0.0,66.5,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,NIKE Global Challenge,3,19:20,9.0,4.0,6.7,.600,0.0,0.0,.000,1.0,2.0,.500,4.3,0.7,0.3,5.0,0.0,4.3,-,43.293,36.585,73.171,47.368,26.842,56.098,70.588,42.353,49.5,0.002714,52.365,0.0011720339057674388,14.08,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Christmas_Rakeem_ind1617.jpg
132518,2019-20,Zeke Nnaji,PF,C,Scorer,83,246.8,Arizona,Pac-12,21.0,11.0,8.4,1.0,"Jan 9, 2001",19.47,40.0,32,32,981.0,25.7,63.0,57.8,0.054,0.637,482.0,11.5,20.3,15.9,5.8,1.3,3.3,1.9,14.6,11.700000000000001,24.1,0.35003,3.5,2.1,5.6,0.229,5.6,2.3,8.0,0.39,120.5,92.5,0.242,-5.26,1.865217391304348,7.3,12.8,56.99999999999999,7.1,12.1,58.6,0.2,0.7,29.4,0.07586999999999999,0.10780199633326543,6.2,8.2,76.0,11.3,1.1,0.9,1.1,2.9,3.1,21.0,10.4,18.2,10.1,17.2,0.3,1.0,8.8,11.6,16.0,1.6,1.3,1.6,4.1,4.4,29.9,34.0,17.99,4.3319920000000005,0.0,4.38,60.2,66.1,60.0,34.4,45.4,77.6,5.4,100.0,68.2,2018-19,D1 Minnesota,Gold Gauntlet 17U,1.0,1.0,22.0,14.0,5.0,10.0,0.5,3.0,4.0,0.75,1.0,2.0,0.5,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,52.439,81.707,13.415,14.211,37.895,57.317,44.706,61.176,45.4,0.00895,55.265,0.0095433345580259,16.734,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Nnaji_Zeke_den22.jpg
152736,2021-22,Jaylin Williams,C,PF,Short Roll,82,236.6,Arkansas,SEC,28.0,9.0,8.62,2.0,"Jun 29, 2002",20.0,120.0,37,35,1171.0,18.9,53.8,48.9,0.231,0.455,417.0,5.3,29.3,17.2,15.3,2.3,4.0,2.9,15.2,5.3,18.2,0.60626,1.9,3.0,4.9,0.167,2.7,5.2,7.9,1.42,108.9,89.3,0.244,-0.3,2.9206349206349205,4.9,10.5,46.1,4.3,8.1,52.7,0.6,2.4,23.9,0.13939000000000001,0.45757739007915127,3.5,4.8,72.89999999999999,12.4,3.2,1.6,1.4,2.3,3.3,13.8,6.7,14.6,5.9,11.2,0.8,3.4,4.8,6.6,17.3,4.5,2.3,1.9,3.2,4.7,19.1,14.0,9.22,1.6214660799999998,0.0,2.57,49.4,59.2,64.4,27.6,41.2,54.3,23.1,100.0,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.854,71.951,29.268,97.895,55.789,30.488,82.353,38.824,52.800000000000004,0.051115002,45.748,0.047504092857943436,29.949,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williams_Jaylin_okc22.jpg
56697,2016-17,Luke Kornet,C,PF,Stretch,85,250.0,Vanderbilt,SEC,19.0,16.0,10.72,4.0,"Jul 15, 1995",21.96,364.0,35,35,1101.0,20.0,54.7,48.0,0.454,0.392,444.0,5.9,16.6,11.5,8.5,1.0,6.7,1.7,9.6,4.7,22.7,0.51559,2.4,1.9,4.3,0.155,4.4,3.4,7.8,0.93,112.8,99.4,0.229,-1.61,1.7402597402597402,5.3,13.0,40.6,3.3,7.1,47.2,1.9,5.9,32.7,0.23768,0.8955661458647525,4.4,5.1,85.7,7.9,1.5,0.7,2.6,1.6,2.9,16.8,7.8,19.3,5.0,10.6,2.9,8.8,6.5,7.6,11.7,2.3,1.0,3.8,2.4,4.4,25.1,29.0,32.55,2.9826215999999994,0.0,1.77,24.9,64.0,63.2,29.7,33.0,34.3,45.4,101.9,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.098,60.976,43.902,71.579,4.211,15.854,9.412,46.471,32.300000000000004,0.034672,46.801,0.030772036646972502,20.795,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Kornet_Luke_bos22.jpg
23527,2011-12,Bernard James,PF,C,Energy,82,229.8,Florida State,ACC,25.0,10.0,7.62,4.0,"Feb 7, 1985",27.4,400.0,35,35,979.0,23.3,60.2,60.6,0.0,0.448,359.0,13.6,21.4,17.6,3.6,1.6,9.5,2.7,18.9,17.5,20.0,0.25099,2.0,2.3,4.3,0.176,3.6,4.0,7.6,0.22,109.8,89.1,0.197,-6.41,2.738738738738739,6.4,10.6,60.6,6.4,10.6,60.6,0.0,0.0,,0.0,,2.6,4.7,55.2,11.6,0.7,1.1,3.4,3.0,2.8,15.4,9.5,15.7,9.5,15.7,0.0,0.0,3.9,7.0,17.1,1.0,1.6,5.0,4.4,4.1,22.9,54.0,27.64,8.03378712,0.1,4.56,75.3,67.7,61.4,24.7,39.1,44.0,0.0,0.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.78,18.293,40.854,4.211,63.158,68.293,77.647,32.941,47.4,0.001635,56.781,0.0,0.0,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/James_Bernard_dal14.jpg
135668,2020-21,DayRon Sharpe,C,PF,Rebounder,82,265.0,UNC,ACC,18.0,11.0,9.52,1.0,"Nov 6, 2001",19.65,15.0,29,4,556.0,25.5,52.1,51.9,0.009,0.468,281.0,18.1,23.8,20.9,15.4,2.3,5.1,3.2,17.8,15.4,26.3,0.37000999999999995,1.1,1.2,2.3,0.169,4.3,3.2,7.5,0.74,104.8,93.0,0.192,-5.06,3.17027027027027,8.1,15.5,51.9,8.1,15.4,52.3,0.0,0.1,0.0,0.0,0.0,3.7,7.3,50.5,15.8,3.0,1.7,1.9,4.1,4.2,19.8,11.2,21.7,11.2,21.5,0.0,0.2,5.1,10.1,22.0,4.2,2.3,2.6,5.7,5.9,27.6,20.0,13.19,4.2807353599999995,0.0,7.04,70.4,58.6,53.9,28.7,37.1,69.6,0.9,0.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78,8.537,33.537,58.947,93.158,62.195,74.118,40.0,52.400000000000006,0.002807,56.188,0.002797054020725171,14.534,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Sharpe_Dayron_bkn22.jpg
120102,2020-21,Kai Jones,PF,C,Connector,83,221.4,Texas,Big 12,18.0,8.0,9.36,2.0,"Jan 19, 2001",20.44,51.0,26,4,594.0,20.7,64.60000000000001,62.6,0.238,0.517,220.0,10.0,13.5,11.8,5.4,2.1,4.2,2.8,16.8,16.0,18.0,0.21931,1.6,1.1,2.7,0.183,4.0,3.5,7.5,0.44,120.2,96.3,0.148,-4.27,2.8,5.6,9.6,57.99999999999999,4.7,7.3,64.2,0.9,2.3,38.20000000000001,0.22286999999999998,0.47305270825745355,3.4,5.0,68.89999999999999,8.5,1.1,1.5,1.6,2.4,4.6,15.5,8.0,13.8,6.8,10.6,1.3,3.3,4.9,7.2,12.2,1.5,2.1,2.3,3.5,6.7,22.3,46.0,55.63,12.486709800000002,0.1,3.1,58.0,74.7,61.3,18.2,30.8,37.5,23.8,61.5,57.0,2018-19,Team Breakdown,UAA 17U,8.0,7.0,22.4,6.25,2.75,4.12,0.667,0.0,0.62,0.0,0.75,1.12,0.667,2.88,2.88,5.75,0.38,0.75,2.5,1.75,3.38,,,,,,,,,,,,,,,,,,,,,,84.756,37.805,24.39,27.368,5.263,74.39,49.412,43.529,43.4,0.000473,57.645,0.00045395716490256394,13.415,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jones_Kai_cha22.jpg
74078,2017-18,Omari Spellman,PF,C,Stretch,81,253.8,Villanova,Big East,36.0,4.0,10.24,1.0,"Jul 21, 1997",20.94,20.0,40,39,1125.0,20.6,58.8,57.3,0.446,0.208,425.0,9.9,23.1,16.8,4.3,1.3,5.5,2.1,9.8,11.1,18.3,0.18044000000000002,2.9,2.2,5.2,0.184,4.7,2.8,7.5,0.75,122.8,96.7,0.156,-1.77,2.1029411764705883,5.7,11.9,47.6,3.4,6.6,51.1,2.3,5.3,43.3,0.31284,0.882905865679148,1.7,2.5,70.0,11.4,1.1,0.9,2.1,1.4,3.3,15.4,8.1,17.0,4.8,9.4,3.3,7.6,2.5,3.5,16.3,1.5,1.3,3.0,2.0,4.7,22.0,26.0,27.16,4.2256614400000005,0.0,2.64,28.6,59.4,45.6,26.8,42.2,44.7,44.6,96.9,68.2,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,NIKE Global Challenge,4,17:45,12.0,4.8,8.8,.543,0.8,1.2,.600,1.8,3.8,.467,4.2,0.3,0.5,0.0,0.5,3.8,Bronze,3.659,87.805,3.659,60.0,50.0,35.366,24.706,51.765,39.6,-0.005065,48.691,-0.003955505931588512,11.238,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Spellman_Omari_gsw19.jpg
57582,2016-17,Eric Mika,PF,C,Scorer,82,230.0,BYU,WCC,22.0,12.0,1.87,2.0,"Jan 5, 1995",22.48,40.0,34,34,974.0,30.3,59.5,52.8,0.002,0.669,658.0,11.7,20.7,16.5,12.8,1.0,6.6,1.7,12.6,11.4,31.6,0.40348,3.8,1.9,5.7,0.235,5.8,1.6,7.4,0.67,118.2,96.3,0.308,-4.43,1.736842105263158,9.6,18.1,52.8,9.6,18.1,53.0,0.0,0.0,0.0,0.0,0.0,9.2,12.1,76.3,12.8,2.3,0.8,2.6,3.4,3.8,28.4,12.7,24.0,12.7,23.9,0.0,0.1,12.2,16.0,17.0,3.0,1.0,3.4,4.6,5.0,37.5,36.0,26.1,2.3854356,0.0,2.19,31.3,69.6,70.8,68.5,45.4,46.0,0.2,0.0,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.732,53.659,87.805,57.368,44.737,43.902,15.294,36.471,45.0,0.0034379999,50.925,0.0017454860688578494,14.274,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mika_Eric_sac19.jpg
117418,2019-20,Isaiah Stewart,C,PF,Stretch,80,243.0,Washington,Pac-12,15.0,17.0,8.25,1.0,"May 22, 2001",19.11,3.0,32,32,1031.0,26.9,62.9,57.7,0.059,0.591,510.0,10.7,19.5,15.5,6.3,0.9,7.0,1.6,14.1,11.700000000000001,24.5,0.33445,3.7,2.0,5.7,0.222,5.0,2.4,7.4,0.38,119.7,93.6,0.281,-5.09,1.5949367088607593,7.4,13.1,56.99999999999999,7.3,12.3,59.0,0.2,0.8,25.0,0.06994,0.11772217566542958,6.0,7.7,77.4,10.9,1.0,0.7,2.6,2.8,3.3,21.1,10.6,18.6,10.3,17.5,0.3,1.1,8.5,11.0,15.5,1.5,0.9,3.6,3.9,4.6,30.0,26.0,13.44,3.1035513599999995,0.0,4.3,57.3,69.4,59.7,36.8,42.7,58.5,5.9,80.0,60.5,2018-19,The City Rocks,Nike 17U,10.0,10.0,10.4,17.6,7.4,12.2,0.607,0.2,0.4,0.5,2.6,4.0,0.65,0.0,11.2,11.2,1.2,0.2,0.9,2.0,2.2,2018.0,U17 World Cup,7,18:03,11.1,4.1,6.3,.659,0.0,0.0,.000,2.9,4.3,.667,8.4,1.1,1.6,0.6,1.3,1.9,Gold,60.976,78.049,50.0,10.526,31.053,42.683,27.647,50.588,43.9,0.006965,57.271,0.006075886005686832,15.913,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Stewart_Isaiah_det22.jpg
3520,2012-13,Derrick Nix,PF,C,Connector,81,270.0,Michigan State,Big Ten,27.0,9.0,10.55,4.0,"Dec 11, 1990",22.55,76.0,36,34,994.0,20.5,55.2,50.6,0.0,0.553,363.0,9.9,19.5,14.7,11.7,2.4,0.6,1.0,14.0,12.1,19.9,0.27178,2.5,2.1,4.6,0.184,4.1,3.2,7.3,1.06,114.6,92.2,0.211,-1.62,0.96,5.2,10.3,50.6,5.2,10.3,50.6,0.0,0.0,,0.0,,3.9,5.7,69.0,9.5,2.3,1.6,0.2,2.1,2.7,14.4,8.1,16.0,8.1,16.0,0.0,0.0,6.1,8.8,14.7,3.5,2.4,0.3,3.3,4.2,22.3,3.0,1.76,0.5852,0.0,5.32,66.5,60.8,50.0,33.5,30.2,46.2,0.0,0.0,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.22,4.268,42.683,83.158,24.737,29.268,29.412,54.118,39.900000000000006,0.001931,54.205,0.001141068541247669,13.693,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Nix_Derrick_ncaa.jpg
107310,2019-20,Nathan Knight,PF,C,Scorer,81,235.0,William & Mary,CAA,21.0,11.0,-3.1,4.0,"Sep 20, 1997",22.78,400.0,32,32,948.0,35.0,61.0,55.8,0.219,0.538,631.0,11.6,29.2,21.0,14.7,1.5,5.4,2.3,13.1,3.6999999999999997,34.7,1.37878,4.5,1.8,6.3,0.266,6.7,0.5,7.2,0.68,118.4,95.2,0.344,-4.83,2.347826086956522,9.6,18.3,52.400000000000006,8.4,14.3,58.6,1.2,4.0,30.5,0.18506,0.4348774374165826,7.6,9.8,77.3,14.2,2.4,1.0,2.1,3.5,4.0,28.0,14.1,26.9,12.3,21.0,1.8,5.9,11.2,14.5,20.9,3.5,1.5,3.0,5.1,5.9,41.1,31.0,13.34,4.7191584,0.0,9.52,53.6,65.9,34.0,24.5,42.5,31.1,21.9,86.2,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.976,84.146,93.902,53.684,94.737,82.927,45.882,37.647,66.10000000000001,0.135487,66.953,0.05009587439710386,14.432,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Knight_Nathan_min22.jpg
9270,2011-12,Meyers Leonard,C,PF,Short Roll,85,249.8,Illinois,Big Ten,17.0,15.0,7.99,2.0,"Feb 27, 1992",20.34,30.0,32,29,1018.0,24.1,61.8,58.6,0.038,0.436,409.0,9.1,25.9,17.1,9.9,0.9,6.9,1.6,16.2,13.0,22.0,0.31583,2.9,1.8,4.6,0.182,3.6,3.6,7.2,0.63,115.5,95.9,0.278,-4.07,1.5923076923076924,6.7,11.4,58.4,6.6,11.0,60.4,0.0,0.4,9.1,0.01703,0.07568395710221054,3.7,5.0,73.2,10.3,1.7,0.6,2.4,2.7,3.7,17.1,10.4,17.7,10.3,17.1,0.1,0.7,5.7,7.7,16.0,2.6,0.9,3.7,4.1,5.7,26.5,51.0,35.51,3.5506449000000004,0.1,1.77,49.5,75.7,79.8,46.7,44.1,50.0,3.8,100.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,U19 World Cup,9,16:20,6.9,2.9,4.6,.634,0.0,0.0,.000,1.1,1.6,.714,5.2,0.9,0.4,1.6,1.1,2.0,5th,73.78,63.415,28.049,51.579,53.158,19.512,18.824,35.294,43.0,0.0062160003,53.23,0.0066704290065786945,15.638,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Leonard_Meyers_mia20.jpg
151846,2021-22,Kenneth Lofton,PF,C,Playmaker,79,280.0,Louisiana Tech,CUSA,23.0,10.0,0.11,2.0,"Aug 14, 2002",19.88,400.0,33,33,890.0,29.9,57.4,54.400000000000006,0.052,0.474,570.0,13.9,29.1,21.7,23.4,2.4,3.0,2.7,17.6,6.800000000000001,32.6,0.9547199999999999,2.9,2.2,5.2,0.232,4.9,2.1,7.0,0.9,110.6,89.8,0.339,-4.43,2.666666666666666,9.3,17.3,53.900000000000006,9.2,16.4,55.7,0.2,0.9,20.0,0.06237,0.10373030121683623,5.5,8.2,67.2,15.6,4.1,1.7,1.1,4.5,4.0,24.4,13.3,24.8,13.1,23.5,0.3,1.3,7.9,11.7,22.3,5.8,2.4,1.5,6.5,5.8,34.8,22.0,8.62,3.56048238,0.0,10.24,66.3,63.3,37.7,28.5,38.2,23.8,5.2,50.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,U19 World Cup,7,18:23,13.1,5.3,8.1,.649,0.0,0.1,.000,2.6,4.3,.600,5.3,0.9,0.6,0.3,0.6,2.6,Gold,57.317,34.146,95.732,69.474,96.842,75.61,75.294,31.765,67.0,0.076466,65.675,0.04306138742753437,13.642,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Lofton_Kenneth_mem22.jpg
42079,2014-15,Cliff Alexander,PF,C,Energy,80,239.2,Kansas,Big 12,22.0,6.0,12.13,1.0,"Nov 16, 1995",19.62,4.0,28,6,492.0,23.2,59.8,56.6,0.0,0.612,192.0,13.3,19.9,16.8,5.4,0.6,7.7,1.1,14.4,13.200000000000001,20.1,0.25712,1.3,1.0,2.3,0.188,3.7,3.3,7.0,0.43,118.2,95.0,0.123,-4.01,1.1132530120481927,5.9,10.5,56.6,5.9,10.5,56.6,0.0,0.0,,0.0,,4.3,6.4,67.10000000000001,12.0,1.0,0.4,3.0,2.3,4.6,16.2,8.9,15.7,8.9,15.7,0.0,0.0,6.5,9.6,18.0,1.5,0.6,4.5,3.4,6.9,24.3,30.0,36.13,7.73611947,0.1,3.36,64.3,68.7,66.7,35.7,34.8,81.2,0.0,0.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,adidas Nations,12,06:55,5.9,1.5,2.9,.514,0.0,0.0,.000,0.5,0.8,.667,3.8,0.1,0.3,0.4,0.8,0.9,Gold,66.463,10.976,7.317,23.158,50.0,23.171,11.765,60.0,31.6,0.0017660001,54.134,0.0015954574018422559,13.223,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Alexander_Cliff_nop17.jpg
2371,2011-12,Henry Sims,C,PF,Short Roll,83,241.2,Georgetown,Big East,24.0,9.0,7.69,4.0,"Mar 27, 1990",22.26,30.0,33,33,908.0,21.7,52.400000000000006,46.2,0.003,0.587,419.0,8.6,18.5,13.7,27.3,1.5,5.6,2.4,20.3,16.3,27.3,0.39953000000000005,1.9,2.0,3.9,0.174,2.8,4.1,6.8,1.23,104.7,91.4,0.303,-1.89,2.366197183098591,5.8,12.6,46.2,5.8,12.6,46.3,0.0,0.0,0.0,0.0,0.0,5.2,7.4,70.8,8.7,5.0,0.9,2.0,4.1,4.0,16.9,9.2,19.9,9.2,19.8,0.0,0.1,8.3,11.7,13.8,7.9,1.5,3.1,6.5,6.3,26.6,16.0,11.68,3.50788944,0.0,5.98,47.9,60.6,37.3,51.7,33.1,49.0,0.3,0.0,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.024,12.195,79.268,95.263,13.158,71.951,57.647,28.235,46.5,0.003469,56.79,0.0023523332486123883,14.515,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Sims_Henry_uta1617.jpg
